timestamp,window_id,slug,reason,entry_mode,entry_side,llm_side,llm_confidence,llm_strength,llm_reason,current_atr,up_ask,down_ask,budget_multiplier,cheaper_side_ratio,total_budget,buy_up_usd,buy_up_shares,buy_down_usd,buy_down_shares
1780578483959,11,btc-updown-5m-1780578600,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_102.94_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Strong positive velocity and acceleration indicate upward momentum leading into the window open.,102.9429,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780578783607,12,btc-updown-5m-1780578900,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_110.41_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Negative velocity and acceleration indicate strong downward momentum leading into the window open.,111.9857,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780579083013,13,btc-updown-5m-1780579200,d1_one_leg_down_ask_0.50_fair_0.590_edge_+0.090_source_llm_prior_conf_0.68_strength_medium_conf_0_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_104.16_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.6800,medium,Strong negative velocity and acceleration indicate sustained downward momentum leading into the window open.,101.2929,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780579382758,14,btc-updown-5m-1780579500,d1_one_leg_down_ask_0.48_fair_0.500_edge_+0.020_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.060_discount_req_0.035_combined_1.02_atr_101.27_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Negative smoothed velocity and acceleration combined with a strong recent regime of DOWN winners suggest continued downward pressure.,101.7643,0.5400,0.4800,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.25000000
1780579683405,15,btc-updown-5m-1780579800,d1_one_leg_down_ask_0.49_fair_0.590_edge_+0.100_source_llm_prior_conf_0.68_strength_medium_conf_0_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_117.48_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.6800,medium,Strong downward velocity and a clear regime of DOWN winners in recent windows support a continuation of the bearish momentum.,118.9143,0.5300,0.4900,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.12244898
1780579983382,16,btc-updown-5m-1780580100,d1_one_leg_up_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_145.23_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6200,medium,"Positive velocity and acceleration indicate upward momentum, supported by a potential mean reversion after a heavy streak of DOWN winners.",152.2429,0.5000,0.5200,0.1000,0.5000,3.0000,3.0000,6.00000000,0.0000,0.00000000
1780580283891,17,btc-updown-5m-1780580400,d1_one_leg_up_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_170.69_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6200,medium,"Strong positive velocity and smoothed momentum suggest a short-term upward push, countering the recent heavy DOWN regime.",169.3857,0.4900,0.5300,0.1000,0.5000,3.0000,3.0000,6.12244898,0.0000,0.00000000
1780580583840,18,btc-updown-5m-1780580700,d1_one_leg_down_ask_0.53_fair_0.625_edge_+0.095_source_llm_prior_conf_0.75_strength_strong_conf_0_ptb_known_false_discount_-0.040_discount_req_0.035_combined_1.02_atr_196.03_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.7500,strong,Strong negative velocity and acceleration align with a dominant recent regime of DOWN winners.,209.4714,0.4900,0.5300,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.66037736
1780580903967,19,btc-updown-5m-1780581000,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_181.55_atr_regime_storm_budget_mult_0.10,one_side,DOWN,UP,0.5500,medium,"Positive smoothed velocity indicates upward momentum, though negative acceleration suggests the rate of increase is slowing.",181.5500,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780581191965,20,btc-updown-5m-1780581300,d1_one_leg_up_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_159.62_atr_regime_storm_budget_mult_0.10,one_side,UP,DOWN,0.6500,medium,Strong negative velocity and recent DOWN dominance in the window context support a continuation of the downward trend despite slight positive acceleration.,159.6214,0.4900,0.5300,0.1000,0.5000,3.0000,3.0000,6.12244898,0.0000,0.00000000
1780581483620,21,btc-updown-5m-1780581600,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_145.12_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum, despite slight deceleration.",146.0071,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780581784706,22,btc-updown-5m-1780581900,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_141.71_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Strong negative velocity and acceleration indicate downward momentum leading into the window open.,133.5500,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780582085966,23,btc-updown-5m-1780582200,d1_one_leg_up_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.030_discount_req_0.035_combined_1.01_atr_142.34_atr_regime_storm_budget_mult_0.10,one_side,UP,DOWN,0.6500,medium,Strong negative raw and smoothed velocity combined with negative acceleration indicates solid downward momentum leading into the window open.,142.3357,0.4900,0.5200,0.1000,0.5000,3.0000,3.0000,6.12244898,0.0000,0.00000000
1780582382794,24,btc-updown-5m-1780582500,d1_one_leg_up_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.030_discount_req_0.035_combined_1.01_atr_152.97_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Positive smoothed velocity and positive acceleration indicate strong upward micro-momentum leading into the window open.,151.9786,0.4900,0.5200,0.1000,0.5000,3.0000,3.0000,6.12244898,0.0000,0.00000000
1780582683495,25,btc-updown-5m-1780582800,d1_one_leg_up_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.010_discount_req_0.035_combined_1.01_atr_144.16_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Strong positive velocity and a dominant UP regime in recent windows support a continuation of upward momentum.,142.8000,0.5000,0.5100,0.1000,0.5000,3.0000,3.0000,6.00000000,0.0000,0.00000000
1780582983521,26,btc-updown-5m-1780583100,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_130.14_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.5500,weak,"Negative smoothed velocity indicates ongoing downward momentum, though positive acceleration suggests the descent may be slowing.",119.4286,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780583283255,27,btc-updown-5m-1780583400,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_108.16_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.5500,weak,Negative raw and smoothed velocity combined with negative acceleration suggests short-term downward micro-momentum leading into the window open.,105.5429,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780583583159,28,btc-updown-5m-1780583700,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_102.16_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6200,medium,Strong positive velocity of nearly 3 USD/sec supports short-term upward continuation despite minor deceleration.,93.8214,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780583925971,29,btc-updown-5m-1780584000,d1_one_leg_down_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_99.96_atr_regime_storm_budget_mult_0.10,one_side,DOWN,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, despite slight negative acceleration.",99.9571,0.5300,0.4900,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.12244898
1780584183970,30,btc-updown-5m-1780584300,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_94.31_atr_regime_storm_budget_mult_0.10,one_side,UP,DOWN,0.5500,weak,Smoothed velocity remains negative despite positive raw velocity and acceleration indicating a potential short-term reversal.,94.3143,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780584483536,31,btc-updown-5m-1780584600,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_84.88_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates short-term upward momentum leading into the window open.,83.8143,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780584784340,32,btc-updown-5m-1780584900,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_95.23_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Strong negative smoothed velocity of -2.72 USD/sec indicates persistent downward momentum leading into the window open.,97.6429,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780585083681,33,btc-updown-5m-1780585200,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_95.78_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.5500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window, despite slight negative acceleration.",101.3357,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780585384891,34,btc-updown-5m-1780585500,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_101.30_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.5500,weak,"Positive raw and smoothed velocity support a short-term upward bias, though negative acceleration suggests the momentum is slowing down.",93.4714,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780585695977,35,btc-updown-5m-1780585800,d1_one_leg_up_ask_0.48_fair_0.500_edge_+0.020_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.060_discount_req_0.035_combined_1.02_atr_112.80_atr_regime_storm_budget_mult_0.10,one_side,UP,DOWN,0.6200,medium,"Strong negative raw and smoothed velocities indicate persistent downward momentum, despite minor positive acceleration.",112.8000,0.4800,0.5400,0.1000,0.5000,3.0000,3.0000,6.25000000,0.0000,0.00000000
1780586040975,36,btc-updown-5m-1780586100,d1_one_leg_up_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_128.19_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6200,medium,"Positive raw and smoothed velocity support short-term upward momentum, while the UP contract is priced attractively below parity at 0.49.",128.1857,0.4900,0.5300,0.1000,0.5000,3.0000,3.0000,6.12244898,0.0000,0.00000000
1780586282978,37,btc-updown-5m-1780586400,d1_one_leg_down_ask_0.52_fair_0.590_edge_+0.070_source_llm_prior_conf_0.68_strength_medium_conf_0_ptb_known_false_discount_-0.020_discount_req_0.035_combined_1.02_atr_132.15_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.6800,medium,Strong negative velocity and acceleration indicate a solid short-term downward momentum leading into the window open.,129.6857,0.5000,0.5200,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.76923077
1780586582624,38,btc-updown-5m-1780586700,d1_one_leg_down_ask_0.50_fair_0.625_edge_+0.125_source_llm_prior_conf_0.75_strength_medium_conf_0_ptb_known_false_discount_0.010_discount_req_0.035_combined_1.01_atr_110.80_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.7500,medium,Strong negative velocity and acceleration indicate persistent downward momentum leading into the window open.,108.0571,0.5100,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780586888978,39,btc-updown-5m-1780587000,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_103.89_atr_regime_storm_budget_mult_0.10,one_side,DOWN,UP,0.6500,medium,Positive velocity and accelerating upward momentum suggest a continuation of the upward trend into the window open.,103.8857,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780587187980,40,btc-updown-5m-1780587300,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_-0.010_discount_req_0.035_combined_1.01_atr_91.46_atr_regime_storm_budget_mult_0.10,one_side,DOWN,DOWN,0.5500,medium,"Strong negative velocity indicates downward momentum, despite a slight positive acceleration showing deceleration of the drop.",91.4643,0.5000,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780587482716,41,btc-updown-5m-1780587600,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_84.81_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Strong negative velocity and acceleration indicate continued downward momentum leading into the window open.,88.6786,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780587784112,42,btc-updown-5m-1780587900,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_86.40_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.5500,weak,"Negative raw and smoothed velocities indicate downward momentum, despite positive acceleration attempting to stabilize the spot price.",86.4000,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780588083351,43,btc-updown-5m-1780588200,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_87.67_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,Strong negative raw and smoothed velocity indicates persistent downward momentum leading into the window open.,87.3429,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780588383247,44,btc-updown-5m-1780588500,d1_one_leg_down_ask_0.50_fair_0.625_edge_+0.125_source_llm_prior_conf_0.75_strength_medium_conf_0_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_86.34_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.7500,medium,Strong negative velocity and a high frequency of recent DOWN winners indicate persistent downward momentum leading into the window.,87.0500,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780588683983,45,btc-updown-5m-1780588800,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_83.32_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window, despite slight deceleration.",83.3214,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780588982774,46,btc-updown-5m-1780589100,d1_one_leg_down_ask_0.51_fair_0.625_edge_+0.115_source_llm_prior_conf_0.75_strength_strong_conf_0_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_84.86_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.7500,strong,Strong negative velocity and acceleration align with a dominant recent trend of DOWN winners.,81.0214,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780589288984,47,btc-updown-5m-1780589400,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_74.77_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates upward momentum leading into the window open.,74.7714,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780589583886,48,btc-updown-5m-1780589700,d1_one_leg_down_ask_0.51_fair_0.625_edge_+0.115_source_llm_prior_conf_0.75_strength_medium_conf_0_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_72.03_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.7500,medium,Strong negative smoothed velocity and negative acceleration indicate continued short-term downward momentum leading into the window open.,75.9214,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780589884987,49,btc-updown-5m-1780590000,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_81.78_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,UP,0.5500,medium,"Positive smoothed velocity of 0.91 USD/sec suggests upward momentum, though negative acceleration warrants caution.",81.7786,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780590183195,50,btc-updown-5m-1780590300,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_77.79_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,"Strong negative raw and smoothed velocity indicates persistent downward momentum, despite minor positive acceleration.",74.0286,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780590484150,51,btc-updown-5m-1780590600,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_84.86_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.5500,weak,"Negative raw and smoothed velocities indicate ongoing downward momentum, though positive acceleration suggests the descent is slowing.",86.0286,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780590786988,52,btc-updown-5m-1780590900,d1_one_leg_down_ask_0.49_fair_0.500_edge_+0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.040_discount_req_0.035_combined_1.02_atr_93.74_atr_regime_storm_budget_mult_0.10,one_side,DOWN,UP,0.6500,medium,Positive raw and smoothed velocities combined with positive acceleration indicate sustained upward momentum leading into the window open.,93.7357,0.5300,0.4900,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.12244898
1780591086990,53,btc-updown-5m-1780591200,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_-0.010_discount_req_0.035_combined_1.01_atr_100.54_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates strong upward momentum leading into the window open.,100.5429,0.5100,0.5000,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780591386989,54,btc-updown-5m-1780591500,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_98.81_atr_regime_storm_budget_mult_0.10,one_side,DOWN,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, despite a minor negative acceleration.",98.8143,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780591683566,55,btc-updown-5m-1780591800,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_89.70_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.6500,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, supported by a recent UP win in the previous window.",92.1500,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780591984013,56,btc-updown-5m-1780592100,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_95.01_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates strong upward momentum leading into the window open.,83.6429,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780592286993,57,btc-updown-5m-1780592400,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_88.90_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.5800,medium,Positive smoothed velocity and positive acceleration suggest upward momentum is building despite a minor short-term raw dip.,88.9000,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
