timestamp,window_id,slug,reason,entry_mode,entry_side,llm_side,llm_confidence,llm_strength,llm_reason,current_atr,up_ask,down_ask,budget_multiplier,cheaper_side_ratio,total_budget,buy_up_usd,buy_up_shares,buy_down_usd,buy_down_shares
1780587783303,14,btc-updown-15m-1780587900,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_86.40_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,UP,0.5500,weak,Positive acceleration suggests the downward momentum is slowing down and potentially reversing upwards near the window open.,86.4000,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780588683173,15,btc-updown-15m-1780588800,d1_one_leg_up_ask_0.51_fair_0.560_edge_+0.050_source_llm_prior_conf_0.62_strength_medium_conf_0_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_80.96_atr_regime_volatile_budget_mult_0.10,one_side,UP,UP,0.6200,medium,"Positive raw and smoothed velocity indicate upward momentum leading into the window open, despite a minor negative acceleration.",83.3214,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780589582543,16,btc-updown-15m-1780589700,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.025_combined_1.02_atr_72.03_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.5500,weak,"Negative smoothed velocity and acceleration suggest downward momentum, aligning with recent poor LLM accuracy which warrants leaning on current trend indicators.",75.9214,0.5100,0.5100,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.88235294
1780590482114,17,btc-updown-15m-1780590600,d1_one_leg_down_ask_0.50_fair_0.560_edge_+0.060_source_llm_prior_conf_0.62_strength_medium_conf_0_ptb_known_false_discount_0.020_discount_req_0.025_combined_1.02_atr_84.86_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6200,medium,Strong negative velocity and smoothed velocity indicate downward momentum leading into the window open.,86.0286,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780591383141,18,btc-updown-15m-1780591500,d1_one_leg_up_ask_0.51_fair_0.560_edge_+0.050_source_llm_prior_conf_0.62_strength_medium_conf_0_ptb_known_false_discount_-0.010_discount_req_0.035_combined_1.01_atr_97.35_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.6200,medium,"Strong positive raw and smoothed velocity indicates upward momentum leading into the window open, despite recent DOWN dominance in the historical context.",98.8143,0.5100,0.5000,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
1780592282707,19,btc-updown-15m-1780592400,d1_one_leg_down_ask_0.49_fair_0.560_edge_+0.070_source_llm_prior_conf_0.62_strength_medium_conf_0_ptb_known_false_discount_0.040_discount_req_0.025_combined_1.02_atr_89.81_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6200,medium,Negative raw and smoothed velocity combined with a strong historical dominance of DOWN winners in recent windows supports a downward continuation.,88.9000,0.5300,0.4900,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.12244898
1780593182718,20,btc-updown-15m-1780593300,d1_one_leg_down_ask_0.52_fair_0.590_edge_+0.070_source_llm_prior_conf_0.68_strength_medium_conf_0_ptb_known_false_discount_-0.020_discount_req_0.025_combined_1.02_atr_71.04_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6800,medium,Strong negative velocity and acceleration align with a recent regime dominated by DOWN outcomes.,69.6500,0.5000,0.5200,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,5.76923077
1780594083089,21,btc-updown-15m-1780594200,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_91.28_atr_regime_storm_budget_mult_0.10,one_side,DOWN,UP,0.5500,medium,Positive acceleration and smoothed velocity suggest an upward momentum shift despite recent short-term downward raw velocity.,91.2786,0.5200,0.5000,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.00000000
1780594982708,22,btc-updown-15m-1780595100,d1_one_leg_down_ask_0.45_fair_0.575_edge_+0.125_source_llm_prior_conf_0.65_strength_medium_conf_0_ptb_known_false_discount_0.120_discount_req_0.025_combined_1.02_atr_79.73_atr_regime_volatile_budget_mult_0.10,one_side,DOWN,DOWN,0.6500,medium,"Negative raw and smoothed velocities indicate ongoing downward momentum, and the DOWN contract is currently priced attractively near parity at 0.45.",82.1286,0.5700,0.4500,0.1000,0.5000,3.0000,0.0000,0.00000000,3.0000,6.66666667
1780595882281,23,btc-updown-15m-1780596000,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_130.89_atr_regime_storm_budget_mult_0.10,one_side,UP,UP,0.5500,medium,Positive raw and smoothed velocity combined with positive acceleration indicates upward momentum leading into the window open.,136.2571,0.5100,0.5100,0.1000,0.5000,3.0000,3.0000,5.88235294,0.0000,0.00000000
